Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Wolverhampton,GPROSTD308108,"29,513.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,Uni of Worcester,GPROSTD25698,"125,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni of Worcester,GPROSTD298073,"1,474,584.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni of Worcester,GPROSTD301517,"268,340.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Bath,GPROSTD295913,"2,835,864.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Bath,GPROSTD298154,"1,602,107.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Bath,GPROSTD299357,"108,692.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD302877,"198,023.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Bath,GPROSTD309359,"47,201.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Bath,GPROSTD313208,"35,000.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of Bath,GPROSTD324372,"36,251.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Bath,GPROSTD324379,"25,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Bolton,GPROSTD296021,"1,539,354.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Bolton,GPROSTD298190,"62,096.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Bolton,GPROSTD299465,"291,909.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,University of Bolton,GPROSTD301598,"37,422.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Bolton,GPROSTD302913,"25,485.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Bolton,GPROSTD309071,"75,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Bolton,GPROSTD311914,"37,500.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Derby,GPROSTD296399,"2,879,059.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Derby,GPROSTD298388,"43,202.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Derby,GPROSTD299843,"505,007.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Derby,GPROSTD303129,"56,211.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Durham,GPROSTD296435,"3,522,828.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Durham,GPROSTD298397,"2,326,763.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Durham,GPROSTD299879,"92,955.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD303141,"237,518.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Essex,GPROSTD296507,"2,411,330.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Essex,GPROSTD298442,"863,683.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Essex,GPROSTD299951,"318,113.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Essex,GPROSTD303189,"61,759.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of Essex,GPROSTD310058,"39,998.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Essex,GPROSTD316394,"37,000.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Essex,GPROSTD324850,"49,999.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Exeter,GPROSTD296525,"3,808,633.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Exeter,GPROSTD298451,"1,744,506.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Exeter,GPROSTD299969,"89,772.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD303201,"223,844.00"
BIS,HEFCE,19/07/2012,SDF Capital LAT,RIS policy team,University of Exeter,GPROSTD304873,"140,074.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of Exeter,GPROSTD310014,"37,500.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Exeter,GPROSTD310215,"40,000.00"
BIS,HEFCE,19/07/2012,SS UMF,Finance,University of Exeter,GPROSTD312832,"29,300.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Exeter,GPROSTD324882,"27,087.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Hull,GPROSTD296759,"3,191,798.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Hull,GPROSTD298541,"768,852.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Hull,GPROSTD300203,"398,641.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,University of Hull,GPROSTD301751,"56,555.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD303297,"163,472.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Kent,GPROSTD296795,"3,813,806.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Kent,GPROSTD298568,"1,073,524.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Kent,GPROSTD300239,"355,621.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Kent,GPROSTD303333,"73,293.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Kent,GPROSTD309058,"45,166.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Kent,GPROSTD324853,"28,333.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Leeds,GPROSTD296876,"7,556,196.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Leeds,GPROSTD298604,"4,457,552.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Leeds,GPROSTD300320,"206,223.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD303381,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of Leeds,GPROSTD311770,"36,022.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD265806,"28,618.00"
BIS,HEFCE,19/07/2012,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD285810,"28,618.00"
BIS,HEFCE,19/07/2012,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD295799,"279,584.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Oxford,GPROSTD297362,"5,031,841.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Oxford,GPROSTD298925,"11,998,347.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Oxford,GPROSTD300806,"81,874.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD303681,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of Oxford,GPROSTD310083,"31,844.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,University of Oxford,GPROSTD324863,"30,000.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Surrey,GPROSTD297830,"1,986,771.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Surrey,GPROSTD299159,"1,505,095.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Surrey,GPROSTD301274,"109,037.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD303909,"237,518.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of Sussex,GPROSTD297839,"2,523,954.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of Sussex,GPROSTD299168,"1,443,248.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of Sussex,GPROSTD301283,"138,085.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD303921,"154,982.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,University of York,GPROSTD298091,"2,636,907.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,University of York,GPROSTD299267,"2,381,429.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,University of York,GPROSTD301535,"104,537.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,University of York,GPROSTD304017,"237,518.00"
BIS,HEFCE,19/07/2012,JISC Capital,JISC NAH,University of York,GPROSTD310031,"27,710.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uni West of England,GPROSTD297965,"4,992,314.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,Uni West of England,GPROSTD299213,"468,835.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Uni West of England,GPROSTD301409,"553,508.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Uni West of England,GPROSTD302084,"89,778.00"
BIS,HEFCE,19/07/2012,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD303981,"98,480.00"
BIS,HEFCE,19/07/2012,HEIF 3/Social Entrep,RIS policy team,UnLtd,PIG6454,"99,940.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Uxbridge College,GPROSTD297920,"28,429.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Wakefield College,GPROSTD297929,"93,997.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Wakefield College,GPROSTD301373,"35,609.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Walsall College,GPROSTD297938,"78,975.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Walsall LEA,GPROSTD313995,"32,282.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Walsall LEA,GPROSTD324897,"32,648.86"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Warwickshire College,GPROSTD297956,"265,071.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,West Notts College,GPROSTD298001,"164,480.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,West Notts College,GPROSTD301445,"39,580.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,West Thames Col,GPROSTD298010,"53,571.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Wigan & Leigh Coll,GPROSTD298019,"174,922.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Wigan & Leigh Coll,GPROSTD301463,"37,994.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Wiltshire College,GPROSTD298028,"82,068.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Windsor LEA,GPROSTD324824,"26,029.65"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Wirral Met College,GPROSTD298046,"85,780.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Wminster Kingsw,GPROSTD297983,"75,344.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD314002,"81,821.00"
BIS,HEFCE,19/07/2012,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD324904,"85,414.43"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Worcester Coll Tech,GPROSTD298064,"310,005.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Worcester Coll Tech,GPROSTD301508,"118,317.00"
BIS,HEFCE,19/07/2012,Moderation - T,E&P policy team,Worcester Coll Tech,GPROSTD308848,"28,709.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,Writtle College,GPROSTD298082,"333,949.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,Writtle College,GPROSTD301526,"41,281.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,York College,GPROSTD298109,"129,394.00"
BIS,HEFCE,19/07/2012,Basic - T,E&P policy team,York St John Uni,GPROSTD298100,"812,286.00"
BIS,HEFCE,19/07/2012,Basic - R,RIS policy team,York St John Uni,GPROSTD299276,"25,651.00"
BIS,HEFCE,19/07/2012,Basic - WP,E&P policy team,York St John Uni,GPROSTD301544,"109,648.00"
BIS,HEFCE,19/07/2012,JISC,JISC NAH,York St John Uni,GPROSTD316392,"37,000.00"
BIS,HEFCE,24/07/2012,Innovations Grp,JISC KCL,King's College,PIS2055,"158,879.86"
BIS,HEFCE,30/07/2012,JISC,JISC NAH,Biblioteksstyrelsen,PIG6501,"89,876.30"
BIS,HEFCE,30/07/2012,JISC,JISC NAH,Europeana Foundation,PIG6500,"28,613.00"
BIS,HEFCE,30/07/2012,JISC,JISC NAH,Ithaka Harbors,PIG6497,"27,889.00"
BIS,HEFCE,30/07/2012,JISC,JISC NAH,Ithaka Harbors,PIG6499,"34,450.00"
BIS,HEFCE,30/07/2012,JISC,JISC NAH,Nemzeti Informacios,PIG6502,"38,618.67"
