Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD323794,"154,908.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,University of York,GPROSTD317597,"144,570.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,University of York,GPROSTD317959,"1,329,948.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,University of York,GPROSTD321577,"2,514,314.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,University of York,GPROSTD322684,"2,730,498.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,University of York,GPROSTD323890,"237,405.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,Uni West of England,GPROSTD317592,"255,796.00"
BIS,HEFCE,15/11/2012,RCIF Round 2,Finance,Uni West of England,GPROSTD317954,"248,212.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Uni West of England,GPROSTD321406,"4,173,364.00"
BIS,HEFCE,15/11/2012,Research 12-13,RIS policy team,Uni West of England,GPROSTD322639,"508,511.00"
BIS,HEFCE,15/11/2012,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD323854,"98,433.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Wakefield College,GPROSTD321370,"102,128.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Walsall College,GPROSTD321379,"64,437.00"
BIS,HEFCE,15/11/2012,Inherited Staff,Finance,Walsall LEA,GPROSTD314375,"32,282.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Warwickshire College,GPROSTD321397,"240,592.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,West Notts College,GPROSTD321442,"162,576.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,West Thames Col,GPROSTD321451,"48,666.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Wigan & Leigh Coll,GPROSTD321478,"169,531.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Wiltshire College,GPROSTD321487,"85,582.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Wirral Met College,GPROSTD321505,"83,996.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Wminster Kingsw,GPROSTD321424,"60,105.00"
BIS,HEFCE,15/11/2012,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD314382,"81,821.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Worcester Coll Tech,GPROSTD321532,"295,299.00"
BIS,HEFCE,15/11/2012,Emp Engagement - Rec,E&P policy team,Worcester Coll Tech,GPROSTD326309,"125,000.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,Writtle College,GPROSTD321559,"347,625.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,York College,GPROSTD321595,"115,495.00"
BIS,HEFCE,15/11/2012,TCIF Round 2,Finance,York St John Uni,GPROSTD317598,"48,988.00"
BIS,HEFCE,15/11/2012,Teaching 12-13,E&P policy team,York St John Uni,GPROSTD321586,"670,465.00"
BIS,HEFCE,15/11/2012,Basic Grant,RIS policy team,York St John Uni,GPROSTD327439,"352,339.00"
BIS,HEFCE,20/11/2012,Software maintenance,ITS,JANET UK,PIN18312,"27,158.03"
BIS,HEFCE,28/11/2012,PD - research,R&E programme,IFF Research,PIC481,"34,351.20"
BIS,HEFCE,28/11/2012,Innovations Grp,JISC KCL,King's College,PIS2351,"163,365.88"
BIS,HEFCE,28/11/2012,PD - research,R&E programme,KPMG Llp,PIC478,"44,301.60"
BIS,HEFCE,28/11/2012,Fin & Corp Serv,JISC UB,Uni of Bristol,PIS2373,"454,670.09"
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
