Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Uni of Lincoln,GPROSTD354362,"55,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Liverpool,GPROSTD334336,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Liverpool,GPROSTD336289,"4,629,687.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Liverpool,GPROSTD338287,"3,641,432.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Liverpool,GPROSTD339304,"70,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of London,GPROSTD344801,"942,367.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD285852,"29,405.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD285893,"30,214.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Manchester,GPROSTD334426,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Manchester,GPROSTD336424,"5,739,548.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Manchester,GPROSTD338395,"8,389,371.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD339394,"70,835.00"
BIS,HEFCE,17/04/2014,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD340251,"172,500.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Manchester,GPROSTD342954,"25,000.00"
BIS,HEFCE,17/04/2014,UKRPIF,Finance,Uni of Manchester,GPROSTD343336,"210,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Northampton,GPROSTD334453,"89,589.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Northampton,GPROSTD336604,"1,077,857.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Northampton,GPROSTD338431,"64,583.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD339421,"29,632.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Nottingham,GPROSTD334480,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Nottingham,GPROSTD336703,"4,658,110.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Nottingham,GPROSTD338467,"4,954,302.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD339448,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Portsmouth,GPROSTD334534,"58,096.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Portsmouth,GPROSTD336838,"2,708,407.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Portsmouth,GPROSTD338521,"478,395.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Reading,GPROSTD334552,"163,153.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Reading,GPROSTD336874,"1,376,596.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Reading,GPROSTD338539,"1,697,971.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD339520,"53,963.00"
BIS,HEFCE,17/04/2014,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD340255,"25,000.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Reading,GPROSTD352095,"35,339.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Salford,GPROSTD334606,"134,315.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Salford,GPROSTD337027,"2,492,041.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Salford,GPROSTD338629,"679,350.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD339574,"44,425.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Sheffield,GPROSTD263919,"30,214.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sheffield,GPROSTD334624,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Sheffield,GPROSTD337081,"3,980,494.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Sheffield,GPROSTD338647,"4,481,510.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD339592,"70,835.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,Uni of Sheffield,GPROSTD346848,"498,948.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD309943,"29,405.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD326448,"25,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Southampton,GPROSTD334642,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Southampton,GPROSTD337153,"3,169,586.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Southampton,GPROSTD338665,"4,471,672.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD339610,"70,835.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,Uni of Southampton,GPROSTD342794,"25,000.00"
BIS,HEFCE,17/04/2014,Catalyst Fund  (R),RIS policy team,Uni of Southampton,GPROSTD343253,"185,000.00"
BIS,HEFCE,17/04/2014,UKRPIF,Finance,Uni of Southampton,GPROSTD346555,"458,149.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Southampton,GPROSTD352124,"37,838.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sunderland,GPROSTD334669,"77,692.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD337351,"1,202,614.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Sunderland,GPROSTD338710,"198,181.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD339637,"25,697.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Sunderland,GPROSTD352141,"134,807.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD353298,"343,599.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Warwick,GPROSTD334723,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Warwick,GPROSTD337504,"2,351,701.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Warwick,GPROSTD338773,"3,380,552.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD339691,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of West London,GPROSTD334705,"46,344.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD337423,"982,341.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of West London,GPROSTD338746,"47,978.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of West London,GPROSTD352148,"27,262.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD353306,"121,536.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Westminster,GPROSTD334741,"93,955.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Westminster,GPROSTD337558,"2,329,535.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Westminster,GPROSTD338791,"405,864.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD339709,"31,076.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Westminster,GPROSTD352161,"27,893.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Westminster,GPROSTD353320,"386,054.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Winchester,GPROSTD337639,"455,555.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Winchester,GPROSTD338800,"64,316.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Wolverhampton,GPROSTD334750,"156,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD337657,"2,102,681.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni of Wolverhampton,GPROSTD338809,"178,327.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD339718,"51,873.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Wolverhampton,GPROSTD352169,"60,911.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD353330,"140,583.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni of Worcester,GPROSTD337684,"800,935.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,Uni of Worcester,GPROSTD346862,"101,667.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni of Worcester,GPROSTD352171,"144,060.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni StMark & StJohn,GPROSTD337297,"224,645.00"
BIS,HEFCE,17/04/2014,International,LGM,Universities UK,GPROSTD343093,"187,500.00"
BIS,HEFCE,17/04/2014,International,LGM,Universities UK,GPROSTD343108,"37,500.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Bath,GPROSTD333895,"178,553.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Bath,GPROSTD334903,"1,816,627.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Bath,GPROSTD337783,"1,704,991.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD338863,"59,057.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Bolton,GPROSTD335056,"843,403.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Bolton,GPROSTD337819,"61,558.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Derby,GPROSTD334093,"50,684.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Derby,GPROSTD335560,"1,775,652.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Derby,GPROSTD338017,"38,464.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,University of Derby,GPROSTD346856,"99,822.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Derby,GPROSTD353105,"34,897.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Durham,GPROSTD334102,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Durham,GPROSTD335596,"1,869,043.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Durham,GPROSTD338026,"2,518,166.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD339070,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Essex,GPROSTD334138,"55,686.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Essex,GPROSTD335695,"1,409,500.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Essex,GPROSTD338071,"908,680.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,University of Essex,GPROSTD346926,"146,294.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Exeter,GPROSTD334147,"201,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Exeter,GPROSTD335713,"2,239,870.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Exeter,GPROSTD338080,"1,920,009.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD339115,"66,757.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Hull,GPROSTD334219,"147,398.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Hull,GPROSTD336037,"1,829,023.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Hull,GPROSTD338170,"770,610.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD339187,"48,752.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Hull,GPROSTD353157,"424,189.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Kent,GPROSTD334246,"66,087.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Kent,GPROSTD336064,"2,204,120.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Kent,GPROSTD338197,"1,103,649.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Leeds,GPROSTD334282,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD336199,"4,783,520.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Leeds,GPROSTD338233,"4,860,322.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD339250,"70,835.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD353175,"65,540.00"
BIS,HEFCE,17/04/2014,SDF Recurrent,RIS policy team,University of Oxford,GPROSTD262348,"30,214.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Oxford,GPROSTD334507,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Oxford,GPROSTD336748,"3,360,299.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Oxford,GPROSTD338494,"13,382,848.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD339475,"70,835.00"
BIS,HEFCE,17/04/2014,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD340254,"279,583.00"
BIS,HEFCE,17/04/2014,UKRPIF,Finance,University of Oxford,GPROSTD346778,"376,000.00"
BIS,HEFCE,17/04/2014,PSS,E&P policy team,University of Oxford,GPROSTD346786,"250,000.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Surrey,GPROSTD334678,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Surrey,GPROSTD337360,"1,232,652.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Surrey,GPROSTD338719,"1,522,317.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD339646,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of Sussex,GPROSTD334687,"139,744.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD337369,"1,518,630.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of Sussex,GPROSTD338728,"1,533,060.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD339655,"46,220.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,University of Sussex,GPROSTD352143,"138,977.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD353300,"38,525.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,University of York,GPROSTD334759,"214,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,University of York,GPROSTD337720,"1,664,155.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,University of York,GPROSTD338827,"2,452,698.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,University of York,GPROSTD339727,"70,835.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15 (BIS),RIS policy team,Uni West of England,GPROSTD334732,"88,797.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni West of England,GPROSTD337531,"2,456,214.00"
BIS,HEFCE,17/04/2014,Research 13-14,RIS policy team,Uni West of England,GPROSTD338782,"446,549.00"
BIS,HEFCE,17/04/2014,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD339700,"29,370.00"
BIS,HEFCE,17/04/2014,Teaching 12-13,E&P policy team,Uni West of England,GPROSTD352158,"272,295.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Uni West of England,GPROSTD353317,"484,165.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Wakefield College,GPROSTD337486,"46,951.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Warwickshire College,GPROSTD337513,"147,846.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Westminster Kingsway,GPROSTD337549,"33,053.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,West Notts College,GPROSTD337567,"71,608.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,West Thames Col,GPROSTD337576,"29,132.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Wigan & Leigh Coll,GPROSTD337621,"79,679.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Wiltshire College,GPROSTD337630,"55,928.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Wirral Met College,GPROSTD337648,"52,333.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,Writtle College,GPROSTD337702,"218,217.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,York College,GPROSTD337738,"59,307.00"
BIS,HEFCE,17/04/2014,Teaching 13-14,E&P policy team,York St John Uni,GPROSTD337729,"446,122.00"
BIS,HEFCE,18/04/2014,PD - research,R&E programme,JISC Collections,PIC664,"27,180.52"
BIS,HEFCE,18/04/2014,Software maintenance,ITS,Unit 4 Business Soft,PIN20945,"41,370.85"
BIS,HEFCE,27/04/2014,Inherited Staff,Finance,Beds LEA,GPROSTD354374,"25,581.68"
BIS,HEFCE,27/04/2014,Catalyst Fund C (R),RIS policy team,Cranfield University,GPROSTD354380,"40,000.00"
BIS,HEFCE,27/04/2014,Catalyst Fund C (T),RIS policy team,Cranfield University,GPROSTD354384,"60,000.00"
BIS,HEFCE,27/04/2014,Inherited Staff,Finance,Devon County Council,GPROSTD354390,"52,646.37"
BIS,HEFCE,27/04/2014,HEDIIP,Regulatory Partnersh,HESA,GPROSTD354375,"156,042.00"
BIS,HEFCE,27/04/2014,Costing & Pricing,Finance,KPMG Llp,PIG8554,"46,724.40"
BIS,HEFCE,27/04/2014,Costing & Pricing,Finance,KPMG Llp,PIG8556,"173,334.54"
BIS,HEFCE,27/04/2014,Voluntary Giving,Finance,More Partnership Ltd,PIG8552,"55,074.60"
BIS,HEFCE,27/04/2014,Revolving Green Fund,RIS policy team,Salix Finance Ltd,PIG8555,"50,000.00"
,,,,,,,
,,,,,,,
