Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",University of York,GPROSTD375532,"1,250,000.00"
BIS,HEFCE,14/05/2015,Policy Ongoing Serv,Central,Univ Vocational Awar,GPROSTD367039,"42,450.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Uni West of England,GPROSTD358101,"1,277,574.00"
BIS,HEFCE,14/05/2015,Research 14-15,RIS policy team,Uni West of England,GPROSTD359334,"400,300.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15 (BIS),RIS policy team,Uni West of England,GPROSTD362331,"88,625.00"
BIS,HEFCE,14/05/2015,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD363222,"29,542.00"
BIS,HEFCE,14/05/2015,Catalyst Fund  (R),RIS policy team,Uni West of England,GPROSTD375751,"41,623.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Wakefield College,GPROSTD358047,"40,207.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Wakefield LEA,GPROSTD367340,"43,894.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Walsall LEA,GPROSTD367341,"93,703.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Warwickshire College,GPROSTD358083,"148,322.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,West Kent & Ashford,GPROSTD372619,"34,876.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,West Kent & Ashford,GPROSTD375203,"33,732.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,West Notts College,GPROSTD358128,"50,703.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,West Thames Col,GPROSTD358137,"27,746.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Wigan & Leigh Coll,GPROSTD358182,"72,505.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Wiltshire College,GPROSTD358191,"57,806.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Windsor LEA,GPROSTD367347,"27,487.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Wolv'ton LEA,GPROSTD367348,"251,540.00"
BIS,HEFCE,14/05/2015,Inherited Staff,Finance,Worcester CC,GPROSTD367349,"69,383.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,Writtle College,GPROSTD358254,"113,546.00"
BIS,HEFCE,14/05/2015,Revolving Green Fund,RIS policy team,Writtle College,GPROSTD375445,"72,374.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,York College,GPROSTD358290,"40,865.00"
BIS,HEFCE,14/05/2015,Teaching 14-15,E&P policy team,York St John Uni,GPROSTD358281,"167,676.00"
BIS,HEFCE,14/05/2015,Teaching 13-14,E&P policy team,York St John Uni,GPROSTD375271,"33,398.00"
BIS,HEFCE,14/05/2015,STEM Capital,"R,,E & KE",York St John Uni,GPROSTD375533,"27,959.25"
BIS,HEFCE,15/05/2015,New site alterations,ROBO,Bray & Slaughter Ltd,PIS4949,"291,541.94"
BIS,HEFCE,15/05/2015,PD - research,"R,,E & KE",Technopolis Ltd,PIC738,"29,568.00"
BIS,HEFCE,29/05/2015,Teaching 13-14,E&P policy team,Hereford Coll of Art,GPROSTD375911,"220,690.00"
BIS,HEFCE,29/05/2015,Provision of Info,E&P policy team,Ipsos UK Ltd,PIG14594,"600,000.00"
BIS,HEFCE,29/05/2015,Quality Assurance,E&P policy team,KPMG Llp,PIG14561,"39,610.18"
BIS,HEFCE,29/05/2015,Quality Assurance,E&P policy team,KPMG Llp,PIG14570,"66,616.14"
BIS,HEFCE,29/05/2015,Teaching 14-15,E&P policy team,Manchester College,GPROSTD356948,"129,894.00"
BIS,HEFCE,29/05/2015,Teaching 14-15,E&P policy team,Manchester College,GPROSTD356949,"129,894.00"
BIS,HEFCE,29/05/2015,STEM Capital,"R,,E & KE",Manchester College,GPROSTD375505,"42,627.00"
BIS,HEFCE,29/05/2015,Teaching 13-14,E&P policy team,Manchester College,GPROSTD375907,"256,058.00"
BIS,HEFCE,29/05/2015,Policy Ongoing Serv,Central,Uni of Nottingham,GPROSTD377022,"28,830.00"
,,,,,,,
,,,,,,,
,,,,,,,
