Department,Entity,Payment date,Expense Type,Expense Area,Supplier,Transaction No,Amount
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Southampton,GPROSTD316350,"453,629.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Sunderland,GPROSTD315015,"1,025,289.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Sunderland,GPROSTD316255,"168,382.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Teesside,GPROSTD315018,"1,447,262.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Teesside,GPROSTD316258,"209,265.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Warwick,GPROSTD315021,"1,412,725.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Warwick,GPROSTD315144,"317,714.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Warwick,GPROSTD316260,"219,430.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Warwick,GPROSTD316356,"349,229.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of West London,GPROSTD315024,"694,817.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Westminster,GPROSTD315023,"1,650,868.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni of Westminster,GPROSTD315146,"41,431.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Westminster,GPROSTD316262,"227,737.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni of Westminster,GPROSTD316358,"30,795.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Winchester,GPROSTD315025,"322,073.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Winchester,GPROSTD316263,"66,119.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Wolverhampton,GPROSTD315026,"1,481,033.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Wolverhampton,GPROSTD316264,"231,682.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni of Worcester,GPROSTD315027,"577,970.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni of Worcester,GPROSTD316265,"99,261.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Bath,GPROSTD314904,"1,124,945.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Bath,GPROSTD315033,"165,378.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Bath,GPROSTD316159,"168,767.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Bath,GPROSTD316270,"171,042.00"
BIS,HEFCE,30/03/2012,JISC Capital,JISC NAH,University of Bath,GPROSTD316374,"63,000.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Bolton,GPROSTD314912,"513,905.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Bolton,GPROSTD316167,"89,058.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Derby,GPROSTD314935,"1,103,690.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Derby,GPROSTD316184,"157,898.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Durham,GPROSTD314936,"1,395,895.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Durham,GPROSTD315063,"241,213.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Durham,GPROSTD316185,"200,228.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Durham,GPROSTD316292,"246,651.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Essex,GPROSTD314941,"941,460.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Essex,GPROSTD315068,"89,537.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Essex,GPROSTD316190,"132,562.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Essex,GPROSTD316297,"93,582.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,University of Essex,GPROSTD316384,"32,600.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Exeter,GPROSTD314942,"1,504,304.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Exeter,GPROSTD315069,"180,851.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Exeter,GPROSTD316191,"209,794.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Exeter,GPROSTD316298,"162,456.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Hull,GPROSTD314952,"1,263,969.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Hull,GPROSTD315079,"79,706.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Hull,GPROSTD316200,"189,232.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Hull,GPROSTD316306,"52,457.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Kent,GPROSTD314955,"1,513,499.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Kent,GPROSTD315082,"111,291.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Kent,GPROSTD316203,"215,110.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Kent,GPROSTD316309,"88,738.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Leeds,GPROSTD314959,"2,997,026.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Leeds,GPROSTD315086,"462,110.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Leeds,GPROSTD316207,"410,141.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Leeds,GPROSTD316313,"522,314.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Oxford,GPROSTD314989,"1,998,322.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Oxford,GPROSTD315114,"1,243,858.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Oxford,GPROSTD316234,"242,405.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Oxford,GPROSTD316335,"1,343,945.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Surrey,GPROSTD315016,"782,268.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Surrey,GPROSTD315140,"141,880.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Surrey,GPROSTD316256,"129,556.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Surrey,GPROSTD316352,"143,328.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of Sussex,GPROSTD315017,"934,258.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of Sussex,GPROSTD315141,"149,620.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of Sussex,GPROSTD316257,"137,575.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of Sussex,GPROSTD316353,"165,046.00"
BIS,HEFCE,30/03/2012,SS UMF,Finance,University of York,GPROSTD314897,"50,741.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,University of York,GPROSTD315029,"1,043,734.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,University of York,GPROSTD315151,"246,881.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,University of York,GPROSTD316266,"164,810.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,University of York,GPROSTD316362,"255,686.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Uni West of England,GPROSTD315022,"1,839,498.00"
BIS,HEFCE,30/03/2012,Basic - R,RIS policy team,Uni West of England,GPROSTD315145,"48,604.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,Uni West of England,GPROSTD316261,"291,609.00"
BIS,HEFCE,30/03/2012,RCIF Round 2,Finance,Uni West of England,GPROSTD316357,"47,719.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,Web2RightsLtd,PIG6337,"50,752.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,Writtle College,GPROSTD315028,"129,610.00"
BIS,HEFCE,30/03/2012,Basic - T,E&P policy team,York St John Uni,GPROSTD315030,"321,626.00"
BIS,HEFCE,30/03/2012,TCIF Round 2,Finance,York St John Uni,GPROSTD316267,"55,846.00"
BIS,HEFCE,30/03/2012,JISC,JISC NAH,York St John Uni,GPROSTD316391,"32,600.00"
