Department,Entity,Payment date,Expense Type,Expense Area,Supplier,TransactionNo,Amount
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Manchester,GPROSTD338397,"8,389,371.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Manchester,GPROSTD339396,"70,835.00"
BIS,HEFCE,19/06/2014,"Museums, Gal & Coll",RIS policy team,Uni of Manchester,GPROSTD340287,"172,500.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Manchester,GPROSTD343338,"128,000.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Manchester,GPROSTD347977,"3,194,442.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Northampton,GPROSTD334455,"89,589.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Northampton,GPROSTD336606,"1,077,856.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Northampton,GPROSTD338433,"64,583.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Northampton,GPROSTD339423,"29,631.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Nottingham,GPROSTD334482,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Nottingham,GPROSTD336705,"4,658,110.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Nottingham,GPROSTD338469,"4,954,302.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Nottingham,GPROSTD339450,"70,835.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni of Nottingham,GPROSTD346608,"43,059.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Nottingham,GPROSTD347981,"1,835,032.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Portsmouth,GPROSTD334536,"58,096.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Portsmouth,GPROSTD336840,"2,708,407.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Portsmouth,GPROSTD338523,"478,394.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Reading,GPROSTD334554,"163,153.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Reading,GPROSTD336876,"1,376,596.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Reading,GPROSTD338541,"1,697,971.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Reading,GPROSTD339522,"53,963.00"
BIS,HEFCE,19/06/2014,"Museums, Gal & Coll",RIS policy team,Uni of Reading,GPROSTD340291,"25,000.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Reading,GPROSTD352657,"35,339.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Salford,GPROSTD334608,"134,315.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Salford,GPROSTD337029,"2,492,041.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Salford,GPROSTD338631,"679,350.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Salford,GPROSTD339576,"44,425.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sheffield,GPROSTD334626,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Sheffield,GPROSTD337083,"3,980,493.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Sheffield,GPROSTD338649,"4,481,510.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Sheffield,GPROSTD339594,"70,835.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni of Sheffield,GPROSTD346632,"469,091.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Sheffield,GPROSTD347989,"639,644.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Southampton,GPROSTD334644,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Southampton,GPROSTD337155,"3,169,585.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Southampton,GPROSTD338667,"4,471,672.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Southampton,GPROSTD339612,"70,835.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Southampton,GPROSTD346557,"827,533.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Southampton,GPROSTD348002,"267,490.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Southampton,GPROSTD352686,"37,838.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Sunderland,GPROSTD334671,"77,692.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD337353,"1,202,614.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Sunderland,GPROSTD338712,"198,181.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Sunderland,GPROSTD339639,"25,697.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Sunderland,GPROSTD352703,"134,807.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Sunderland,GPROSTD353940,"343,599.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Warwick,GPROSTD334725,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Warwick,GPROSTD337506,"2,351,701.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Warwick,GPROSTD338775,"3,380,551.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Warwick,GPROSTD339693,"70,835.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,Uni of Warwick,GPROSTD346723,"192,666.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,Uni of Warwick,GPROSTD347998,"2,659,467.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of West London,GPROSTD334707,"46,344.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD337425,"982,340.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of West London,GPROSTD338748,"47,977.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of West London,GPROSTD352710,"27,262.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of West London,GPROSTD353948,"121,536.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Westminster,GPROSTD334743,"93,955.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Westminster,GPROSTD337560,"2,329,534.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Westminster,GPROSTD338793,"405,864.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Westminster,GPROSTD339711,"31,076.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Westminster,GPROSTD352723,"27,893.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Westminster,GPROSTD353962,"386,054.00"
BIS,HEFCE,19/06/2014,Inherited Staff,Finance,Uni of Westminster,GPROSTD354544,"45,992.59"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Winchester,GPROSTD337641,"455,555.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Winchester,GPROSTD338802,"64,316.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni of Wolverhampton,GPROSTD334752,"156,835.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD337659,"2,102,681.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni of Wolverhampton,GPROSTD338811,"178,327.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni of Wolverhampton,GPROSTD339720,"51,873.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Wolverhampton,GPROSTD352731,"60,911.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Wolverhampton,GPROSTD353972,"140,583.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni of Worcester,GPROSTD337686,"800,935.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni of Worcester,GPROSTD352733,"144,060.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni StMark & StJohn,GPROSTD337299,"224,645.00"
BIS,HEFCE,19/06/2014,Voluntary Giving,Finance,Universities UK,GPROSTD346683,"38,909.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Bath,GPROSTD333897,"178,553.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Bath,GPROSTD334905,"1,816,627.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Bath,GPROSTD337785,"1,704,991.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Bath,GPROSTD338865,"59,057.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Bolton,GPROSTD335058,"843,403.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Bolton,GPROSTD337821,"61,558.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Derby,GPROSTD334095,"50,683.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Derby,GPROSTD335562,"1,775,652.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Derby,GPROSTD338019,"38,464.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Derby,GPROSTD353747,"34,897.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Durham,GPROSTD334104,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Durham,GPROSTD335598,"1,869,042.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Durham,GPROSTD338028,"2,518,165.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Durham,GPROSTD339072,"70,835.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Essex,GPROSTD334140,"55,686.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Essex,GPROSTD335697,"1,409,500.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Essex,GPROSTD338073,"908,679.00"
BIS,HEFCE,19/06/2014,Revolving Green Fund,RIS policy team,University of Essex,GPROSTD354519,"300,000.00"
BIS,HEFCE,19/06/2014,SDF Recurrent,RIS policy team,University of Exeter,GPROSTD295101,"30,214.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Exeter,GPROSTD334149,"201,835.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Exeter,GPROSTD335715,"2,239,870.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Exeter,GPROSTD338082,"1,920,009.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Exeter,GPROSTD339117,"66,757.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Hull,GPROSTD334221,"147,398.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Hull,GPROSTD336039,"1,829,022.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Hull,GPROSTD338172,"770,609.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Hull,GPROSTD339189,"48,752.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Hull,GPROSTD353799,"424,189.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Kent,GPROSTD334248,"66,087.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Kent,GPROSTD336066,"2,204,120.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Kent,GPROSTD338199,"1,103,649.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Leeds,GPROSTD334284,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD336201,"4,783,519.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Leeds,GPROSTD338235,"4,860,322.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Leeds,GPROSTD339252,"70,835.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Leeds,GPROSTD353817,"65,540.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Oxford,GPROSTD334509,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Oxford,GPROSTD336750,"3,360,298.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Oxford,GPROSTD338496,"13,382,847.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Oxford,GPROSTD339477,"70,835.00"
BIS,HEFCE,19/06/2014,"Museums, Gal & Coll",RIS policy team,University of Oxford,GPROSTD340290,"279,583.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,University of Oxford,GPROSTD346780,"95,000.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,University of Oxford,GPROSTD347985,"1,772,978.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Surrey,GPROSTD334680,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Surrey,GPROSTD337362,"1,232,651.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Surrey,GPROSTD338721,"1,522,317.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Surrey,GPROSTD339648,"70,835.00"
BIS,HEFCE,19/06/2014,Catalyst Fund  (R),RIS policy team,University of Surrey,GPROSTD346647,"214,468.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (R),RIS policy team,University of Surrey,GPROSTD347554,"244,800.00"
BIS,HEFCE,19/06/2014,Catalyst Fund C (T),RIS policy team,University of Surrey,GPROSTD347560,"367,200.00"
BIS,HEFCE,19/06/2014,UKRPIF,Finance,University of Surrey,GPROSTD347994,"2,062,860.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of Sussex,GPROSTD334689,"139,743.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD337371,"1,518,630.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of Sussex,GPROSTD338730,"1,533,059.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of Sussex,GPROSTD339657,"46,220.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,University of Sussex,GPROSTD352705,"138,977.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of Sussex,GPROSTD353942,"38,525.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,University of York,GPROSTD334761,"214,164.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,University of York,GPROSTD337722,"1,664,155.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,University of York,GPROSTD338829,"2,452,697.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,University of York,GPROSTD339729,"70,835.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15 (BIS),RIS policy team,Uni West of England,GPROSTD334734,"88,796.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni West of England,GPROSTD337533,"2,456,214.00"
BIS,HEFCE,19/06/2014,Research 13-14,RIS policy team,Uni West of England,GPROSTD338784,"446,548.00"
BIS,HEFCE,19/06/2014,HEIF 2011-15,RIS policy team,Uni West of England,GPROSTD339702,"29,369.00"
BIS,HEFCE,19/06/2014,Teaching 12-13,E&P policy team,Uni West of England,GPROSTD352720,"272,295.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Uni West of England,GPROSTD353959,"484,165.00"
BIS,HEFCE,19/06/2014,Social Entrep,RIS policy team,UnLtd,GPROSTD346738,"631,461.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Wakefield College,GPROSTD337488,"46,950.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Warwickshire College,GPROSTD337515,"147,846.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Westminster Kingsway,GPROSTD337551,"33,053.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,West Notts College,GPROSTD337569,"71,608.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,West Thames Col,GPROSTD337578,"29,132.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Wigan & Leigh Coll,GPROSTD337623,"79,678.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Wiltshire College,GPROSTD337632,"55,927.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Wirral Met College,GPROSTD337650,"52,333.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,Writtle College,GPROSTD337704,"218,216.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,York College,GPROSTD337740,"59,306.00"
BIS,HEFCE,19/06/2014,Teaching 13-14,E&P policy team,York St John Uni,GPROSTD337731,"446,122.00"
BIS,HEFCE,27/06/2014,Inherited Staff,Finance,Barking and Dagenham,GPROSTD355193,"106,491.44"
BIS,HEFCE,27/06/2014,Inherited Staff,Finance,Cheshire West,GPROSTD355192,"36,237.63"
BIS,HEFCE,27/06/2014,PD - research,R&E programme,Deloitte,PIC676,"33,528.00"
BIS,HEFCE,27/06/2014,Inherited Staff,Finance,Hampshire LEA,GPROSTD355191,"117,817.10"
BIS,HEFCE,27/06/2014,Premises costs,ROBO,Knight Frank LLP,PIS3656,"94,413.60"
BIS,HEFCE,27/06/2014,Premises costs,ROBO,Knight Frank LLP,PIS3657,"69,982.50"
BIS,HEFCE,27/06/2014,Inherited Staff,Finance,Newcastle LEA,GPROSTD355190,"66,423.58"
BIS,HEFCE,27/06/2014,Inherited Staff,Finance,Notts LEA,GPROSTD355186,"47,005.94"
BIS,HEFCE,27/06/2014,Promoting Efficiency,LGM,NWUPC Ltd,GPROSTD355196,"25,000.00"
,,,,,,,
