Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure type
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,-674.66,Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-1,342.76",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-1,565.65",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-1,606.74",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-1,671.66",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-1,915.25",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-2,506.49",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-2,573.02",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-5,930.04",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700008087,"-32,446.58",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,25/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026853,"32,292.00","Essential works carried out to enable to the vacation of Lysnoweth, Truro.",WD17 1HN
HMRC,HMRC,25/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100026980,"34,165.50","Essential works carried out to enable to the vacation of Crownhill Court, Plymouth",WD17 1HN
HMRC,HMRC,25/07/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100028062,"33,681.56","Essential works carried out to enable to vacation of Kelsall House, Telford.",WD17 1HN
HMRC,HMRC,25/07/2014,Govt dept services,Specialist PT,NORTHERN IRELAND COURTS & TRIBUNAL,5100029675,"51,586.58",CTF Annual Payment - Solicitor Fees,BT1 3LA
HMRC,HMRC,25/07/2014,Forensic Services,Criminal Investigations,CCL FORENSICS LTD,5100029764,"72,942.18",Forensic services,CV37 6NW
HMRC,HMRC,25/07/2014,Debt coll serv (DEL),Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100029791,"26,441.03",Debt Collection Services,S1 2FN
HMRC,HMRC,25/07/2014,Debt coll serv (DEL),Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100029792,"25,771.30",Debt Collection Services,S1 2FN
HMRC,HMRC,28/07/2014,Dept forms Non Stock,Solicitors Office,WILLIAMS LEA LTD,5100030388,"38,789.04",Printing services connected to a legal case,WF6 1TN
HMRC,HMRC,28/07/2014,Debt coll serv (DEL),Debt Management & Banking,ROSSENDALES LTD,5100030397,"46,811.62",Debt Collection Services,BB4 4NB
HMRC,HMRC,28/07/2014,100 PS Service Charg,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100030436,"2,464,474.33","Monthly charge for fully serviced accommodation at 100 Parliament Street, London",M41 7HG
HMRC,HMRC,29/07/2014,100 PS Service Charg,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100030488,"26,272.52","Monthly charge for fully serviced accommodation at 100 Parliament Street, London",M41 7HG
HMRC,HMRC,29/07/2014,Credt Crd Comm Chrge,Finance & Internal Audit,SANTANDER,5100030530,"297,169.72",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,29/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,SANTANDER,5100030530,"86,457.90",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA
HMRC,HMRC,29/07/2014,Credt Crd Comm Chrge,Finance & Internal Audit,SANTANDER,5100030531,"89,384.53",Government Banking Service: Credit Card Commission Charges,G1R 0AA
HMRC,HMRC,29/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,SANTANDER,5100030531,"51,806.82",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA
HMRC,HMRC,29/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,SANTANDER,5100030535,"82,319.79",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,G1R 0AA
HMRC,HMRC,29/07/2014,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100030544,"57,687.75",Fleet Management,SN5 6PS
HMRC,HMRC,29/07/2014,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100030611,"79,001.91",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
HMRC,HMRC,30/07/2014,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100030639,"100,895.00",Court Fees,B4 6FD
HMRC,HMRC,30/07/2014,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100030649,"24,991.16",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD
HMRC,HMRC,30/07/2014,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100030649,"4,068.34",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD
HMRC,HMRC,30/07/2014,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100030675,"78,356.14",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
HMRC,HMRC,30/07/2014,Storage (non enfmnt),Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100030685,"79,017.10",Trinity Bridge House Manchester S0733 STORAGE,S81 7QF
HMRC,HMRC,30/07/2014,WAN maint or supp,Information Management Services,VODAFONE,5100030688,"201,707.41",Qtr 1 charge for access to The Government Secure Intranet and Internet for our staff,RG12 1XL
HMRC,HMRC,30/07/2014,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100030711,"31,470.53",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
HMRC,HMRC,30/07/2014,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100030727,"63,791.16",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,30/07/2014,Govt dept services,S&ID,Ministry of Defence,5100030743,"30,038.74",vetting support services provided by Defence Business Services (DBS),L2 3YL
HMRC,HMRC,30/07/2014,Credt Crd Comm Chrge,Finance & Internal Audit,RBS - NATWEST,5100030759,"174,121.42",Government Banking Service: Credit Card Commission Charges,EC2M 4RB
HMRC,HMRC,30/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100030759,"17,814.47",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB
HMRC,HMRC,30/07/2014,GovDept Serv(VAT Ex),Central Policy,CABINET OFFICE,5100030771,"499,832.00",Costs of drafting HMRC related legislation by Office of Parliamentary Counsel,CF14 3UW
HMRC,HMRC,30/07/2014,Govt dept services,S&ID,Ministry of Defence,5100030777,"28,306.91",vetting support services provided by Defence Business Services (DBS),L2 3YL
HMRC,HMRC,30/07/2014,Gov Bank Serv Charge,Finance & Internal Audit,RBS - NATWEST,5100030787,"49,792.45",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,EC2M 4RB
HMRC,HMRC,31/07/2014,Research (VAT rec),PT Director,TNS - BMRB,5100030816,"30,291.60",Employer research for RTI Programme ,W5 1UA
HMRC,HMRC,31/07/2014,Orthopaedic Chair,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100030871,"39,000.00",Purchase of 300 chairs for Customs Directorate.,BB5 5YE
