Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,19/05/2015,EDI design,Information Management Services,CAPGEMINI,5100010161,153540.5,Capgemini April charges for S02.47 National Systems-Normal(Passive S,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100010159,155697,Fujitsu Apr 15 Invoice charges for S03.1 Manual Input,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,163792.43,Capgemini April charges for S02.19 Office Mail,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,209100.31,Capgemini April charge for Guardium Software renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,WAN maint or supp,Information Management Services,VODAFONE,5100011161,245921.58,Vodafone 14/15 Quarter 4 for GSI Network ,RG12 1XL,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,FUJITSU SERVICES LTD,5100010159,253957.76,Fujitsu Apr 15 Invoice charges for S03.5 BancTec Input Services - fixed costs,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,278006.27,Capgemini April charge for Guardium Software renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,288736.67,Capgemini April charge for 45AC Experian licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,291497.69,Capgemini April charges for S02.15 Disaster Recovery for Tax Credit,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,300000,Capgemini April charges for S02.89 Other Systems (Non-Standard Support),TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Management Agreement,Information Management Services,CAPGEMINI,5100010161,302482.85,Capgemini April charge for 02AG Greycourt Licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Management Agreement,Information Management Services,CAPGEMINI,5100010161,320221.74,Capgemini April charges for S02.14 PPE Websol,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,331906.12,Capgemini April charges for S02.5 COTAX,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100011144,347899.22,Monthly charge for provision of services on the Newcastle estate,B70 1DA,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,354000,Capgemini April charge for 12AU NICE licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,377021.42,Capgemini April charges for S02.100 S02-10 - S02 CRI Challenge Credit Rebate,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Database analysis,Information Management Services,CAPGEMINI,5100010161,382262.87,Capgemini April charges for S02.6 NTC,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Elect Data Transf,Information Management Services,CAPGEMINI,5100010161,403134.41,Capgemini Aprill charge for 12AL Dunn & Bradstreet licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,424583.7,Capgemini April charges for S02.2 CESA,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,495035.06,Capgemini April charges for S02.9 Other Systems,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,531872.22,Capgemini April charge for 84CN EMC Licence renewal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Management Agreement,Information Management Services,FUJITSU SERVICES LTD,5100010159,552891.62,Fujitsu Apr 15 Invoice charges for S03.4 Fraud and Error,W1U 3BW,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,555375.28,Capgemini April charge for Software AG licence renewal ,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Software Licences,Information Management Services,CAPGEMINI,5100010161,742105.26,Capgemini April charges for S02.77 National Systems - Normal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,779927.5,Capgemini April charges for S02.12 SAP Support Unit,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,780957.62,Capgemini April charges for S02.8 National Systems - Simple,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,896551.38,Capgemini April charges for S02.7 National Systems - Normal,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,1287519.1,CapGemini April 15 invoice Charge for Management of Agreement,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,WAN maint or supp,Information Management Services,CAPGEMINI,5100010161,1322966.27,CapGemini April 15 invoice Charge for Management of Agreement,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Sys Software Maint,Information Management Services,CAPGEMINI,5100010161,1339960.02,CapGemini April 15 invoice Charge for Management of Agreement,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100010161,1929321.18,CapGemini April 15 invoice Charge for Management of Agreement,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Management Agreement,Information Management Services,CAPGEMINI,5100010161,2474085.04,Cap Gemini Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD,,,,
HMRC,HMRC,19/05/2015,Data output prod,Information Management Services,FUJITSU SERVICES LTD,5100011121,3492820.07,Fujitsu April 2015 invoice charges for non P2P items mainly project development,W1U 3BW,,,,
