DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Sheffield|GPROSTD376824|6,408,858.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Sheffield|GPROSTD377767|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Sheffield|GPROSTD378667|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Sheffield|GPROSTD381321|3,719,083.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Sheffield|GPROSTD382988|587,873.00
BIS|HEFCE|17/09/2015|SDF Recurrent|RIS policy team|Uni of Southampton|GPROSTD340564|31,045.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Southampton|GPROSTD376842|6,809,886.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Southampton|GPROSTD377785|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Southampton|GPROSTD378685|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Southampton|GPROSTD381402|2,686,097.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|Uni of Southampton|GPROSTD382989|248,699.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|Uni of Sunderland|GPROSTD375370|112,869.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Sunderland|GPROSTD376878|194,164.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Sunderland|GPROSTD377821|58,158.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Sunderland|GPROSTD381591|984,441.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Uni of Warwick|GPROSTD346728|266,001.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Warwick|GPROSTD376941|5,231,870.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Warwick|GPROSTD377875|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Warwick|GPROSTD378775|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Warwick|GPROSTD381753|1,880,106.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of West London|GPROSTD376914|49,963.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of West London|GPROSTD377857|34,692.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of West London|GPROSTD381663|750,710.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Westminster|GPROSTD376959|664,935.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Westminster|GPROSTD377893|94,061.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Westminster|GPROSTD378793|31,353.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Westminster|GPROSTD381807|2,055,744.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Winchester|GPROSTD376968|112,431.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Winchester|GPROSTD381888|283,139.00
BIS|HEFCE|17/09/2015|Catalyst Fund|RIS policy team|Uni of Winchester|GPROSTD382953|38,402.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Wolverhampton|GPROSTD376977|282,660.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Wolverhampton|GPROSTD377902|280,001.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni of Wolverhampton|GPROSTD378802|93,333.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Wolverhampton|GPROSTD381906|1,607,088.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni of Worcester|GPROSTD376986|139,612.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni of Worcester|GPROSTD377911|38,071.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni of Worcester|GPROSTD381924|555,123.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Uni StMark & StJohn|GPROSTD378864|570,000.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni StMark & StJohn|GPROSTD381546|120,007.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Bath|GPROSTD375960|2,566,846.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Bath|GPROSTD377047|167,566.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Bath|GPROSTD377947|55,855.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Bath|GPROSTD379035|1,336,632.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|University of Bath|GPROSTD382964|70,136.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Bolton|GPROSTD375996|66,018.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Bolton|GPROSTD379188|586,533.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Derby|GPROSTD376194|125,232.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Derby|GPROSTD377236|60,790.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Derby|GPROSTD379719|1,481,007.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Durham|GPROSTD376203|3,727,969.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Durham|GPROSTD377245|313,451.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Durham|GPROSTD378145|104,483.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Durham|GPROSTD379755|1,075,738.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Essex|GPROSTD376239|1,269,630.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Essex|GPROSTD377281|125,053.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Essex|GPROSTD378181|41,683.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Essex|GPROSTD379836|973,407.00
BIS|HEFCE|17/09/2015|Revolving Green Fund|RIS policy team|University of Exeter|GPROSTD375427|59,777.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Exeter|GPROSTD376248|3,439,346.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Exeter|GPROSTD377290|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Exeter|GPROSTD378190|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Exeter|GPROSTD379863|1,670,627.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Hull|GPROSTD376338|1,142,841.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Hull|GPROSTD377344|183,915.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Hull|GPROSTD378244|61,305.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Hull|GPROSTD380187|1,669,978.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Keele|GPROSTD376356|1,051,641.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Keele|GPROSTD377362|53,784.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Keele|GPROSTD380214|1,332,249.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Kent|GPROSTD376365|2,094,707.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Kent|GPROSTD377371|123,236.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Kent|GPROSTD378271|41,078.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Kent|GPROSTD380223|1,547,332.00
BIS|HEFCE|17/09/2015|HERA|E&P policy team|University of Leeds|GPROSTD346697|25,000.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Leeds|GPROSTD376401|6,577,496.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Leeds|GPROSTD377407|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Leeds|GPROSTD378307|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Leeds|GPROSTD380367|4,309,245.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|University of Leeds|GPROSTD382975|370,542.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Oxford|GPROSTD377659|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Oxford|GPROSTD378559|106,874.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|University of Oxford|GPROSTD378840|182,783.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Oxford|GPROSTD380970|2,904,749.00
BIS|HEFCE|17/09/2015|Museums, Gal & Coll|RIS policy team|University of Oxford|GPROSTD382381|285,016.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|University of Oxford|GPROSTD382984|240,262.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Oxford|PIG14645|15,000,000.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Oxford|PIG14646|5,859,240.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|University of Surrey|GPROSTD346652|282,329.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Surrey|GPROSTD376887|2,188,039.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Surrey|GPROSTD377830|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Surrey|GPROSTD378730|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Surrey|GPROSTD381600|1,190,162.00
BIS|HEFCE|17/09/2015|Transitional Res|Finance|University of Surrey|GPROSTD382991|26,847.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of Sussex|GPROSTD376896|2,110,174.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of Sussex|GPROSTD377839|202,600.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of Sussex|GPROSTD378739|67,532.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of Sussex|GPROSTD381609|1,089,353.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|University of York|GPROSTD377004|3,406,968.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|University of York|GPROSTD377920|320,625.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|University of York|GPROSTD378820|106,874.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|University of York|GPROSTD381951|1,380,564.00
BIS|HEFCE|17/09/2015|Catalyst Fund  (R)|RIS policy team|Uni West of England|GPROSTD375753|41,622.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|Uni West of England|GPROSTD376950|796,873.00
BIS|HEFCE|17/09/2015|HEIF 2011-15 (BIS)|RIS policy team|Uni West of England|GPROSTD377884|127,856.00
BIS|HEFCE|17/09/2015|HEIF 2011-15|RIS policy team|Uni West of England|GPROSTD378784|42,618.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uni West of England|GPROSTD381780|1,394,586.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Uxbridge College|GPROSTD381717|34,342.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Wakefield College|GPROSTD381726|64,536.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Waltham Forest Coll|GPROSTD381744|27,168.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Warrington Collegiat|GPROSTD382602|73,263.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Warwickshire College|GPROSTD381762|210,549.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|West Notts College|GPROSTD381816|72,315.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|West Thames Col|GPROSTD381825|44,959.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Wigan & Leigh Coll|GPROSTD381870|92,195.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Wiltshire College|GPROSTD381879|66,635.00
BIS|HEFCE|17/09/2015|Teaching 14-15|E&P policy team|Wirral Met College|GPROSTD358208|36,822.00
BIS|HEFCE|17/09/2015|Teaching 14-15|E&P policy team|Wirral Met College|GPROSTD358209|36,822.00
BIS|HEFCE|17/09/2015|Teaching 14-15|E&P policy team|Wirral Met College|GPROSTD358210|36,822.00
BIS|HEFCE|17/09/2015|Teaching 14-15|E&P policy team|Wirral Met College|GPROSTD358211|33,140.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Wirral Met College|GPROSTD381896|52,400.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Wirral Met College|GPROSTD381897|52,400.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|Writtle College|GPROSTD381933|164,805.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|York College|GPROSTD381969|49,534.00
BIS|HEFCE|17/09/2015|Research 15-16|RIS policy team|York St John Uni|GPROSTD377013|74,247.00
BIS|HEFCE|17/09/2015|Teaching 15-16|E&P policy team|York St John Uni|GPROSTD381960|266,273.00
BIS|HEFCE|26/09/2015|Rates|Facilities Managemen|South Glos Council|PIS5407|149,133.00
BIS|HEFCE|26/09/2015|Premises costs|Facilities Managemen|Uni West of England|PIS5412|221,772.44
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Birmingham City Univ|GPROSTD383093|106,000.00
BIS|HEFCE|30/09/2015|Equal opportunities|LGM|ECU|PIG14642|78,209.00
BIS|HEFCE|30/09/2015|Equal opportunities|LGM|ECU|PIG14643|78,209.00
BIS|HEFCE|30/09/2015|HEDIIP|Regulatory Partnersh|HESA|GPROSTD383058|28,140.00
BIS|HEFCE|30/09/2015|Provision of Info|E&P policy team|Ipsos UK Ltd|PIG14647|464,757.60
BIS|HEFCE|30/09/2015|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD383069|70,000.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Manchester College|GPROSTD383126|140,005.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Open University|GPROSTD383099|125,000.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Ravensbourne|GPROSTD383114|64,366.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of East Anglia|GPROSTD383102|35,000.00
BIS|HEFCE|30/09/2015|PSS 2014-15|E&P policy team|Uni of Hertfordshire|GPROSTD383129|450,000.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Lincoln|GPROSTD383108|98,839.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of London|GPROSTD383096|65,900.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Manchester|GPROSTD383105|31,667.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Plymouth|GPROSTD383120|33,334.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Portsmouth|GPROSTD383111|89,591.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Reading|GPROSTD383117|48,440.00
BIS|HEFCE|30/09/2015|Catalyst Fund|RIS policy team|Uni of Sheffield|GPROSTD383065|502,000.00
BIS|HEFCE|30/09/2015|Learn Gain Teach Exc|R,,E & KE|Uni of Warwick|GPROSTD383123|265,333.00
