DEPARTMENT|ENTITY|PAYMENTDATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|AMOUNT
BIS|HEFCE|01/06/2012|Inherited Staff|Finance|Beds LEA|GPROSTD318768|30,149.36
BIS|HEFCE|01/06/2012|TCIF Round 2|Finance|BIS|PIG6388|103,468.00
BIS|HEFCE|01/06/2012|Inherited Staff|Finance|Hampshire LEA|GPROSTD318773|87,481.26
BIS|HEFCE|01/06/2012|Quality Assurance|E&P policy team|Ipsos UK Ltd|PIG6387|480,000.00
BIS|HEFCE|01/06/2012|JISC|JISC NAH|Key Perspectives Ltd|PIG6398|26,240.00
BIS|HEFCE|01/06/2012|RCIF Round 2|Finance|London Sch Hygiene|GPROSTD318704|452,044.00
BIS|HEFCE|01/06/2012|Quality Assurance|E&P policy team|QAA|PIG6400|60,000.00
BIS|HEFCE|01/06/2012|Quality Assurance|E&P policy team|UCAS Media Ltd|PIG6381|44,107.20
BIS|HEFCE|06/06/2012|Payroll control|Running costs|Cabinet Office PCSPS|PIS1922|168,349.73
BIS|HEFCE|06/06/2012|PD - research|R&E programme|Centr for Enterprise|PIC434|33,187.99
BIS|HEFCE|06/06/2012|Contract staff|Regularity Partnersh|HESA|PIS1909|43,828.80
BIS|HEFCE|06/06/2012|Contract staff|Regularity Partnersh|HESA|PIS1910|53,325.60
BIS|HEFCE|12/06/2012|PD - research|R&E programme|KPMG Llp|PIC438|29,644.80
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Accrington|GPROSTD295840|68,069.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Anglia Ruskin Uni|GPROSTD295849|3,109,922.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Anglia Ruskin Uni|GPROSTD298117|95,515.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Anglia Ruskin Uni|GPROSTD299293|525,935.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Anglia Ruskin Uni|GPROSTD302852|144,145.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Arts Uni Bournemouth|GPROSTD295858|746,596.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Arts Uni Bournemouth|GPROSTD299302|94,838.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Askham Bryan College|GPROSTD295867|121,449.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Aston University|GPROSTD295876|2,017,705.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Aston University|GPROSTD298135|562,032.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Aston University|GPROSTD299320|117,574.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Aston University|GPROSTD302864|140,863.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Barking and Dagenham|GPROSTD295885|63,489.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Barking LEA|GPROSTD313838|82,106.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Barnet LEA|GPROSTD313839|79,108.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Basingstoke College|GPROSTD295894|38,023.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Bath LEA|GPROSTD313837|63,158.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bath Spa University|GPROSTD295903|1,463,391.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Bath Spa University|GPROSTD298144|59,291.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bath Spa University|GPROSTD299347|173,170.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bedford College|GPROSTD295921|79,782.00
BIS|HEFCE|14/06/2012|SDF Capital LAT|RIS policy team|Birkbeck College|GPROSTD259351|46,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Birkbeck College|GPROSTD295939|1,736,435.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Birkbeck College|GPROSTD298162|934,507.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Birkbeck College|GPROSTD299383|201,083.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Birkbeck College|GPROSTD302888|53,404.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Birmingham City Univ|GPROSTD296164|3,072,670.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Birmingham City Univ|GPROSTD298279|152,043.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Birmingham City Univ|GPROSTD299608|491,787.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Birmingham City Univ|GPROSTD303032|107,800.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Birmingham LEA|GPROSTD313842|57,839.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Birmingham Met Coll|GPROSTD295966|46,623.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bishop Burton|GPROSTD295984|233,330.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bishop Burton|GPROSTD299428|43,515.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bishop Gros Uni Coll|GPROSTD295975|309,454.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bishop Gros Uni Coll|GPROSTD299419|53,995.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Blackburn College|GPROSTD295993|700,881.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Blackburn College|GPROSTD299437|160,606.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Blackburn College|GPROSTD310440|66,455.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Blackpool College|GPROSTD296002|592,051.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Blackpool College|GPROSTD299446|151,928.00
BIS|HEFCE|14/06/2012|Emp Engagement - Rec|E&P policy team|Bournemouth Uni|GPROSTD286396|26,100.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bournemouth Uni|GPROSTD296029|3,041,898.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Bournemouth Uni|GPROSTD298198|184,110.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bournemouth Uni|GPROSTD299473|367,000.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Bournemouth Uni|GPROSTD302924|53,442.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bradford College|GPROSTD296038|568,642.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bradford College|GPROSTD299482|135,001.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Bradford LEA|GPROSTD313844|29,471.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bridgwater College|GPROSTD296056|54,290.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Brunel University|GPROSTD296092|2,908,689.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Brunel University|GPROSTD298234|1,092,090.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Brunel University|GPROSTD299536|200,924.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Brunel University|GPROSTD301615|77,575.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Brunel University|GPROSTD302972|93,713.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Bucks County Council|GPROSTD313847|35,458.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Bucks New University|GPROSTD296101|1,583,268.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Bucks New University|GPROSTD298243|26,000.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Bucks New University|GPROSTD299545|232,753.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Bucks New University|GPROSTD301624|33,325.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Bucks New University|GPROSTD302984|63,058.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|BUFVC|GPROSTD309033|52,534.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Calderdale College|GPROSTD296110|50,143.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Canterbury CCUC|GPROSTD296128|2,054,532.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Canterbury CCUC|GPROSTD298261|110,022.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Canterbury CCUC|GPROSTD299572|380,251.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Canterbury CCUC|GPROSTD303008|73,204.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Cardiff Met|GPROSTD324415|25,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Carlisle College|GPROSTD296146|48,386.00
BIS|HEFCE|14/06/2012|Voluntary Giving|Finance|Case Europe|GPROSTD288283|29,714.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Central Sussex Coll|GPROSTD296191|60,829.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Cheshire West|GPROSTD313849|38,475.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Chesterfield College|GPROSTD296209|102,160.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Chichester College|GPROSTD296218|41,094.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|City Coll Coventry|GPROSTD296254|41,923.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|City of Bath College|GPROSTD296272|37,357.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|City of Sunderland C|GPROSTD296263|90,018.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|City of Sunderland C|GPROSTD299707|25,931.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|City of Westminster|GPROSTD296236|54,129.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|City of Westminster|GPROSTD301642|30,082.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|City University|GPROSTD296281|1,928,619.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|City University|GPROSTD298324|905,612.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|City University|GPROSTD299725|79,917.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|City University|GPROSTD301651|75,913.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|City University|GPROSTD303080|139,558.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Cleveland College|GPROSTD296299|144,616.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Cleveland College|GPROSTD299743|28,227.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Conservatoire D&D|GPROSTD296308|854,641.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Conservatoire D&D|GPROSTD299752|35,640.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Conservatoire D&D|GPROSTD308877|31,250.00
BIS|HEFCE|14/06/2012|Museums, Gal & Coll|RIS policy team|Courtauld Institute|GPROSTD295618|80,416.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Courtauld Institute|GPROSTD296317|83,565.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Courtauld Institute|GPROSTD298333|105,788.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Coventry LEA|GPROSTD313850|28,803.00
BIS|HEFCE|14/06/2012|Emp Engagement - Rec|E&P policy team|Coventry University|GPROSTD228084|81,916.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Coventry University|GPROSTD296326|3,874,513.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Coventry University|GPROSTD298342|180,071.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Coventry University|GPROSTD299770|667,533.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Coventry University|GPROSTD303092|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Coventry University|GPROSTD305238|121,922.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Coventry University|GPROSTD306178|50,581.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Cranfield University|GPROSTD296344|844,360.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Cranfield University|GPROSTD298351|1,199,491.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Cranfield University|GPROSTD303104|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Craven College|GPROSTD296335|41,957.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Croydon College|GPROSTD296362|223,117.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Croydon College|GPROSTD299806|42,137.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|CSSD|GPROSTD296182|387,095.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|CSSD|GPROSTD298297|29,162.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Dearne Valley Coll|GPROSTD296380|44,664.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|De Montfort Uni|GPROSTD296389|3,998,238.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|De Montfort Uni|GPROSTD298378|427,392.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|De Montfort Uni|GPROSTD299833|564,064.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|De Montfort Uni|GPROSTD301687|86,006.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|De Montfort Uni|GPROSTD303116|85,384.00
BIS|HEFCE|14/06/2012|Open Educational Res|E&P policy team|De Montfort Uni|GPROSTD311628|25,982.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Derby College|GPROSTD296407|32,392.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Devon LEA|GPROSTD313855|35,146.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Doncaster College|GPROSTD296416|223,116.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Doncaster College|GPROSTD299860|50,029.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Dorset LEA|GPROSTD313857|25,768.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Dudley Coll of Tech|GPROSTD296425|53,904.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Ealing Ham  & W Lond|GPROSTD296443|44,173.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Eastleigh College|GPROSTD296470|30,003.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|East Riding|GPROSTD313861|51,645.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|East Riding College|GPROSTD296479|35,937.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|East Sussex LEA|GPROSTD313862|82,977.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|Edge Hill University|GPROSTD295489|30,200.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Edge Hill University|GPROSTD296488|1,813,199.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Edge Hill University|GPROSTD298423|28,137.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Edge Hill University|GPROSTD299932|460,261.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Edinburgh University|GPROSTD309095|67,166.00
BIS|HEFCE|14/06/2012|JISC Capital|JISC NAH|Edinburgh University|GPROSTD310073|58,327.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Edinburgh University|GPROSTD312048|26,374.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Edinburgh University|GPROSTD312064|156,176.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|Edinburgh University|GPROSTD312076|113,134.00
BIS|HEFCE|14/06/2012|JISC Capital|JISC NAH|Edinburgh University|GPROSTD312417|36,481.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|ESRC|GPROSTD309045|32,500.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Exeter College|GPROSTD296515|40,669.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Farnborough College|GPROSTD296551|258,514.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Farnborough College|GPROSTD299995|37,584.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Gateshead College|GPROSTD296569|95,973.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Gateshead College|GPROSTD300013|42,242.00
BIS|HEFCE|14/06/2012|Open Educational Res|E&P policy team|Glasgow Caledonian|GPROSTD324325|30,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Gloucestershire Coll|GPROSTD296587|93,642.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Goldsmiths College|GPROSTD296596|1,296,505.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Goldsmiths College|GPROSTD298477|763,722.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Goldsmiths College|GPROSTD300040|109,666.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Goldsmiths College|GPROSTD303236|27,598.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Grimsby Institute|GPROSTD296614|487,152.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Grimsby Institute|GPROSTD300058|125,900.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Guildford College|GPROSTD296623|165,896.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Guildford College|GPROSTD300067|27,917.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Guildhall Sch M & D|GPROSTD232331|68,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Guildhall Sch M & D|GPROSTD296632|198,736.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Guildhall Sch M & D|GPROSTD303260|25,449.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Guildhall Sch M & D|GPROSTD311932|55,000.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Hampshire LEA|GPROSTD313865|94,607.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Harper Adams Uni Col|GPROSTD296659|1,301,120.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Harper Adams Uni Col|GPROSTD298504|31,028.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Harper Adams Uni Col|GPROSTD300103|120,691.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Havering College|GPROSTD296668|329,727.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Havering College|GPROSTD300112|75,011.00
BIS|HEFCE|14/06/2012|HE Academy|E&P policy team|HE Academy|GPROSTD311957|1,540,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Henley College|GPROSTD296677|57,227.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Hereford Coll of Art|GPROSTD296686|103,523.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Hertfordshire LEA|GPROSTD313867|31,201.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Heythrop College|GPROSTD296713|105,500.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Highbury College|GPROSTD296722|60,032.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Hopwood Hall College|GPROSTD296731|48,998.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Hull College|GPROSTD296749|426,559.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Hull College|GPROSTD300193|116,385.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD212379|28,562.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD224692|28,562.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Imperial College|GPROSTD285829|28,618.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Imperial College|GPROSTD296767|4,848,888.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Imperial College|GPROSTD298549|8,965,734.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Imperial College|GPROSTD300211|66,556.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Imperial College|GPROSTD303308|237,518.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Inst Cancer Research|GPROSTD296137|60,269.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Inst Cancer Research|GPROSTD298270|1,515,778.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Inst Cancer Research|GPROSTD303020|58,598.00
BIS|HEFCE|14/06/2012|FE ITT Bursaries|E&P policy team|Inst of Education|GPROSTD295490|32,580.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Inst of Education|GPROSTD296497|383,079.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Inst of Education|GPROSTD298432|778,883.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Inst of Education|GPROSTD303176|85,091.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JANET UK|GPROSTD309341|2,884,545.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JANET UK|GPROSTD309351|467,500.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JISC Advance|GPROSTD310171|962,083.00
BIS|HEFCE|14/06/2012|SS UMF|Finance|JISC Advance|GPROSTD312837|82,875.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JISC Advance|GPROSTD314845|250,000.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JISC Advance|GPROSTD324386|49,560.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JISC Collections|GPROSTD308973|204,362.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|JISC Collections|GPROSTD308985|31,666.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Keele University|GPROSTD258499|111,841.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Keele University|GPROSTD258511|121,138.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Keele University|GPROSTD296785|1,919,554.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Keele University|GPROSTD298558|607,153.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Keele University|GPROSTD300229|129,144.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Keele University|GPROSTD303320|62,284.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD224130|28,564.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|King's College|GPROSTD285819|28,618.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|King's College|GPROSTD296821|6,128,205.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|King's College|GPROSTD298576|5,339,741.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|King's College|GPROSTD300265|124,008.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|King's College|GPROSTD303344|237,518.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|King's College|GPROSTD314861|30,000.00
BIS|HEFCE|14/06/2012|JISC|JISC NAH|King's College|GPROSTD324375|29,326.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Kingston College|GPROSTD296812|48,422.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Kingston University|GPROSTD296830|5,132,128.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Kingston University|GPROSTD298585|313,682.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Kingston University|GPROSTD300274|594,378.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Kingston University|GPROSTD303356|75,927.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Kirklees College|GPROSTD296839|81,566.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Kirklees LEA|GPROSTD313871|32,380.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Lakes College|GPROSTD296848|83,638.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Lancashire LEA|GPROSTD313872|55,075.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Lancaster University|GPROSTD296857|2,159,925.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Lancaster University|GPROSTD298594|1,655,066.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Lancaster University|GPROSTD300301|115,782.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Lancaster University|GPROSTD303368|184,398.00
BIS|HEFCE|14/06/2012|SDF Recurrent|RIS policy team|Lancaster University|GPROSTD314793|32,956.00
BIS|HEFCE|14/06/2012|Leaders Foundation|LGM|Leader Foundation HE|GPROSTD304036|89,000.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leeds City College|GPROSTD296902|280,199.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Leeds City College|GPROSTD300346|82,407.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leeds City College|GPROSTD310741|171,946.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Leeds City College|GPROSTD311189|34,181.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leeds College of Art|GPROSTD296866|340,903.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Leeds College of Art|GPROSTD300310|48,452.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Leeds LEA|GPROSTD313873|69,807.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leeds Met University|GPROSTD296893|4,951,031.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Leeds Met University|GPROSTD298621|178,474.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Leeds Met University|GPROSTD300337|560,116.00
BIS|HEFCE|14/06/2012|Moderation - T|E&P policy team|Leeds Met University|GPROSTD301786|79,948.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Leeds Met University|GPROSTD303392|125,109.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leeds Trinity Uni Co|GPROSTD297901|452,130.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Leeds Trinity Uni Co|GPROSTD301345|77,313.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Leicester College|GPROSTD296911|86,899.00
BIS|HEFCE|14/06/2012|Inherited Staff|Finance|Leics LEA|GPROSTD313874|73,861.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Lincoln College|GPROSTD296947|68,966.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Liverpool Com Colleg|GPROSTD296290|119,521.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Liverpool Hope Uni|GPROSTD296965|1,183,609.00
BIS|HEFCE|14/06/2012|Basic - R|RIS policy team|Liverpool Hope Uni|GPROSTD298657|44,060.00
BIS|HEFCE|14/06/2012|Basic - WP|E&P policy team|Liverpool Hope Uni|GPROSTD300409|202,502.00
BIS|HEFCE|14/06/2012|HEIF 2011-15|RIS policy team|Liverpool Hope Uni|GPROSTD303440|57,077.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Liverpool Inst PA|GPROSTD296983|250,691.00
BIS|HEFCE|14/06/2012|Basic - T|E&P policy team|Liverpool John Moore|GPROSTD296956|4,843,043.00
