Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1923,657.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1949,666.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1958,705.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Companies House,S0001619688,11578.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,34.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2016,Office Supplies,Patent Directorate,Thomson Reuters (Professional) Ltd,801970029,1855.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30537616,319.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30606415,319.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30606415,408.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30575287,419.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30595874,419.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30595874,469.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30575287,510.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30585626,510.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30617455,510.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30585626,525.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30617455,525.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Travel & Subsistence,Patent Directorate,Personal expenses,ER135129,591.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Travel & Subsistence,Patent Directorate,Personal expenses,ER135130,770.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Patent Directorate,British Standards Institution,94449526-1000,3236.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Accommodation,People Places & Serv Direct,Senator International Ltd,S01288107,1526.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Accommodation,People Places & Serv Direct,Senator International Ltd,S01286558,3226.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Information Technology,People Places & Serv Direct,Ergo Computing,SIN1602EC01841,1677.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,Sian Kimber,53278,635.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,On Your Bike,33286,675.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,Employers Network for Equality & Inclusi,23225,16200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS-12720,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2016,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS-12789,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9051553046,610.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9051649323,1511.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9051471963,1512.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9051562701,1750.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Postage & Delivery Costs,People Places & Serv Direct,DX Network Services Ltd,80909298,1999.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1606340,3099.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Postage & Delivery Costs,People Places & Serv Direct,DHL International (UK) Ltd,BRS9220783,5289.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,NE9000335-24FEB,10000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Staff Costs,People Places & Serv Direct,J Alty,53258,680.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Staff Costs,People Places & Serv Direct,Bridgeman Training,IPO001,1461.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Staff Costs,People Places & Serv Direct,Talentpraxis Group Ltd,29,2832.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,People Places & Serv Direct,RADA Enterprise,14571,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Staff Costs,People Places & Serv Direct,Capita Business Services  Ltd,X95203,4524.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Staff Costs,People Places & Serv Direct,GovNet Communications,96507,5400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Staff Costs,People Places & Serv Direct,Knowledge Academy,SO1095749,6472.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503005,6754.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Staff Costs,People Places & Serv Direct,Knowledge Academy,SO1095748,7188.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2016,Staff Costs,People Places & Serv Direct,Whitehall & Industry Group,2150788,7200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,1025104,9169.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),5223,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Staff Costs,Finance Directorate,Thomas Telford Ltd,26466,3240.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30575287,354.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30585626,460.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30585626,468.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30585626,472.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30606415,476.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30575287,540.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30575287,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30585626,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30595874,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30606415,582.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30575287,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30617455,587.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30606415,878.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30617455,1060.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30595874,1175.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30537616,1685.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Miscellaneous Expenses General,Patent Directorate,Iain Maclean,53257,701.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,425686,6609.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6054310,1575.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91449808,3236.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91458768,3980.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Tremorfa Property Ltd t/a St Mellons Hot,1809,4158.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91444213,7520.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Supporting UK Business,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,9.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Trade Mark Directorate,Onixcia Joseph,53256,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Supporting UK Business,Trade Mark Directorate,Donnell H Dixon,53255,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Supporting UK Business,Trade Mark Directorate,JIPO,53292,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/02/2016,Supporting UK Business,Trade Mark Directorate,Holiday Inn Express Cardiff Bay,168992,13794.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Miscellaneous Expenses General,Trade Mark Directorate,British Standards Institution,94450072/1000,5394.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30537616,430.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5128,201.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2016,Travel & Subsistence,Trade Mark Directorate,Personal expenses,ER135103,522.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Travel & Subsistence,Trade Mark Directorate,Personal expenses,ER135230,546.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,38.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30575287,444.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30595874,473.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30617455,494.72,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30606415,519.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30585626,548.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Staff Costs,Trade Mark Directorate,Whitehall & Industry Group,2150860,540.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),5223,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Legal & Hearings,Trade Mark Directorate,Marten Walsh Cherer Ltd,91113,2773.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Loadbalancer.org Limited,2311,11988.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Accommodation,Projects,Willmott Dixon Holdings Limited,82748,50088.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2016,Information Technology,Projects,Miggle Ltd,MIG-IPO-001-007,1107.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,2163.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,3139.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2016,Information Technology,Projects,T-SYSTEMS LIMITED,9430422671,7159.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Information Technology,Projects,Capita Business Services  Ltd,LO10091712,9417.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2016,Information Technology,Projects,Miggle Ltd,MIG/IPO/001/008,11122.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Legal & Hearings,Projects,Eversheds Solicitors LLP,91431447,8078.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Projects,Robin Jacob,53269,1824.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2016,Miscellaneous Expenses General,Projects,Pick Everard,33644,5266.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2016,Miscellaneous Expenses General,Projects,Pick Everard,32720,6053.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2016,Miscellaneous Expenses General,Projects,Personal expenses,82780,89070.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/02/2016,Travel & Subsistence,Projects,Veezu Ltd T/A Dragon Taxis (Newport),5223,30.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2016,Travel & Subsistence,Projects,Veezu Ltd T/A Dragon Taxis (Newport),5128,50.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2016,Travel & Subsistence,Projects,Personal expenses,ER135254,1740.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2016,Accommodation,Projects,Newport Locksmiths,28022,1325.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2016,Accommodation,Projects,Senator International Ltd,S01293609,14956.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2016,Accommodation,Projects,Wagstaff Interiors Group,I108314,273014.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2016,Miscellaneous Expenses General,Projects,EC Harris LLP,75138256,22301.70,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
