Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Information Technology,IT Directorate,CSA WAVERY,IN660783,2756.57,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2015,Supporting UK Business,Innovation Directorate,Burley Law Ltd,INV-0045,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Marketing & Publicity,Innovation Directorate,Urban Development Music Foundation,INV-0046,1400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Information Technology,IT Directorate,Softcat Ltd,INV01132734,31832.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,HORNBILL SERVICE MANAGEMENT LIMITED,INV11364,1726.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Marketing & Publicity,Innovation Directorate,THE BUSINESS GROWTH SHOW LTD,INV-1385,378.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,INV27030,1014.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Marketing & Publicity,Innovation Directorate,PRYSM MEDIA GROUP LTD,INV-3430,1200.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2015,Information Technology,IT Directorate,SOFTWARE BOX LTD,INV76166,1284.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,SOFTWARE BOX LTD,INV76276,706.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Supporting UK Business,Innovation Directorate,CRACKING ENTERPRISES LTD,IPO/260,33600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2015,Staff Costs,"People, Places and Services Directorate",QA Ltd,ISL127427,11400.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV629,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV630,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV648,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Supporting UK Business,Innovation Directorate,Creation IP Ltd,IV651,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,IT Directorate,Net Security Training,KTCA-2241,1054.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Supporting UK Business,Innovation Directorate,INNGOT LTD,L1504/4,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA326994,2060.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA326995,4179.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA326996,2449.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA326997,2746.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA326998,2140.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327724,1786.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327725,2455.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327726,2389.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327727,2176.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327728,2599.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA327729,2791.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA328924,1976.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA328925,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA328926,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA328928,2107.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA328929,2286.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329688,2139.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329689,1883.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329690,2297.45,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329691,3146.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329692,11214.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329693,2599.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA329694,2738.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Pay Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,LO10044076,1455.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,5636.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,5803.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,14342.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,2521.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,6378.95,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10044076,2616.83,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Telecoms,IT Directorate,Capita Business Services  Ltd,LO10044957,30774.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Marketing & Publicity,Innovation Directorate,The Biz Expos Ltd,LV2015-003,1920.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Matt Earle,MASTERCLASS,107.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Staff Costs,"People, Places and Services Directorate",British Red Cross,N956439,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Staff Costs,"People, Places and Services Directorate",British Red Cross,N956687,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,"People, Places and Services Directorate",British Red Cross,N960062,318.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,NE900335-12MAY15,12000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2015,Miscellaneous Expenses General,IT Directorate,Experian Ltd,ON00177631,3600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Information Technology,Patents Directorate,Probrand Ltd,OP-I502598,3136.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Personal expenses name witheld,Personal expenses name witheld,63.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Personal expenses name witheld,Personal expenses name witheld,325.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Personal expenses name witheld,Personal expenses name witheld,168.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,Personal expenses name witheld,15.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,Personal expenses name witheld,1614.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,Personal expenses name witheld,1612.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,Personal expenses name witheld,593.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Trade Marks Directorate,Personal expenses name witheld,Personal expenses name witheld,142.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01316278,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01321321,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01321322,52.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01338579,58.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01338585,178.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01342428,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01346125,5.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01357211,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01367396,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01367397,107.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01367398,134.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01370149,53.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01370150,70.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01373085,666.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01373086,113.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01373087,77.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01373088,134.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01373090,53.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01376778,53.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01376779,53.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01376780,137.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01376782,178.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Travel & Subsistence,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01376783,79.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Travel & Subsistence,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01380198,14.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Travel & Subsistence,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI01380199,53.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2015,Travel & Subsistence,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI01382169,79.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01232916,885.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01232917,380.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01232919,914.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01234902,348.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01237145,215.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01237147,2019.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01238704,1705.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01238705,592.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01240294,357.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,Iron Mountain UK Ltd,SB44342,2047.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS 12089,35429.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Accommodation,"People, Places and Services Directorate",HC Slingsby PLC,SI1092114,414.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Marketing & Publicity,Innovation Directorate,V Media Ltd,SI14-20443,432.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/05/2015,Marketing & Publicity,Innovation Directorate,i2i Events Ltd,SIN105355,816.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Miscellaneous Expenses General,Copyright and IP Enforcement Directorate,TREBLE 5 TREBLE 1 LTD,SIT002813,6000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2015,Marketing & Publicity,Innovation Directorate,Innov8 Conference Services,T283,180.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,78.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,"People, Places and Services Directorate",Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,80.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,165.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Copyright and IP Enforcement Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,147.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Finance Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,35.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,97.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,39.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,30.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Finance Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,Trade Marks Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,37.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2015,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),TAXIS APR15,68.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Telecoms,IT Directorate,British  Telecom,VP02239170M16101,8731.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Staff Costs,"People, Places and Services Directorate",Waterloo Hotel & Bistro,WHTH1004-1C,132.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2015,Travel & Subsistence,International Policy Directorate,David Roberts,WIPO VISIT,206.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2015,Telecoms,IT Directorate,British  Telecom,WM39430908Q013B&,2016.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X55796,1413.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,IT Directorate,Capita Business Services  Ltd,X56577,1598.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X56580,1598.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Staff Costs,Innovation Directorate,Capita Business Services  Ltd,X57622,207.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X60172,1552.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X61880,2054.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,International Policy Directorate,Capita Business Services  Ltd,X63896,2.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,Patents Directorate,Capita Business Services  Ltd,X63897,27.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,IT Directorate,Capita Business Services  Ltd,X63898,26.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,Innovation Directorate,Capita Business Services  Ltd,X63899,18.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X64510,3151.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X65297,1552.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X65298,5647.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,Innovation Directorate,Capita Business Services  Ltd,X66202,207.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X66204,5055.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2015,Staff Costs,Patents Directorate,Capita Business Services  Ltd,X69976,300.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2015,Staff Costs,"People, Places and Services Directorate",Capita Business Services  Ltd,X69978,66.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2015,Supporting UK Business,Innovation Directorate,Atkinson & Company,Y114,2784.00,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
