Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Telecoms,IT Directorate,British  Telecom,GP00002104M026JU,3462.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Information Technology,IT Directorate,CSA WAVERLEY,IN661934,2083.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,IT Directorate,HORNBILL SERVICE MANAGEMENT LIMITED,INV11754,14603.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Telecoms,IT Directorate,SOFTWARE BOX LTD,INV78952,3755.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348877,1504.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348879,2376.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348880,8889.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA348881,8846.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA349570,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA350622,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351434,1912.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351437,9440.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA351438,9440.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2015,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA352798,2043.07,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,2623.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10067820,2630.69,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,2426.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,2623.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10070300,1765.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10072185,2627.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10072185,3038.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Telecoms,IT Directorate,Specialist Computer Centres Plc,OP-M057078,2233.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M057078,9.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,IT Directorate,Specialist Computer Centres Plc,OP-M061168,2327.22,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Information Technology,IT Directorate,Kelway (UK) Ltd,PSINV01488172,1134.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Telecoms,IT Directorate,Kelway (UK) Ltd,PSINV01496662,1451.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Telecoms,IT Directorate,Kelway (UK) Ltd,PSINV01513481,3992.47,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,IT Directorate,Leasedrive Velo Rental Management Ltd,RHI01458746,945.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/102015/149,3322.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Telecoms,IT Directorate,British  Telecom,VP02239170M16601,9079.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,People Places & Serv Direct,Personal expenses name withheld,ER134248,535.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Accommodation,People Places & Serv Direct,EDF ENERGY,885795,1305.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Accommodation,People Places & Serv Direct,Corona Energy,10525283,1049.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1799,705.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1800,614.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1819,714.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Miscellaneous Expenses General,Finance Directorate,Advanced Business Solutions,ARBK-99036016,4560.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,23.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Marketing & Publicity,Innovation Directorate,1 Events Media Ltd,092915/INTELL,720.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Marketing & Publicity,Innovation Directorate,Innovated Ltd,BIS015201015,1593.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name withheld,ER134011,516.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name withheld,ER134146,574.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name withheld,ER134176,950.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,Innovation Directorate,Personal expenses name withheld,ER134260,784.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Marketing & Publicity,Innovation Directorate,i2i Events Ltd,EV-SIN017696,1140.48,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Patents Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Patents Directorate,University of Wales Newport,OP/I032273,7902.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Patents Directorate,University of Wales Newport,OP/I032274,658.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Staff Costs,Patents Directorate,University of Bath,56716,660.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Legal & Hearings,Patents Directorate,Government Legal Department,420714,4498.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Office Supplies,Patents Directorate,ESS EUROPEAN SUBSCRIPTION SERVICE UK LTD,2538709,1500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Staff Costs,Patents Directorate,IOP Publishing Ltd,8040140,1620.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Staff Costs,Patents Directorate,Totaljobs Group Ltd,8630471,1914.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Information Technology,Patents Directorate,European Patent Office,40250983,90972.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Staff Costs,Patents Directorate,University of Warwick,90888273,810.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Office Machinery,Patents Directorate,Xerox Finance,96972438,3543.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Staff Costs,Patents Directorate,Monster Worldwide Ltd,100225289,1188.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Office Supplies,Patents Directorate,British Library,139759719,3928.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,Patents Directorate,Thomson Reuters (Professional) Ltd,6800226076,30475.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Information Technology,Patents Directorate,STN,9340286487,10229.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Miscellaneous Expenses General,Patents Directorate,Ministry of Justice (MoJ),10/RL110/287,42857.13,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Staff Costs,Patents Directorate,WikiJob Ltd,INV-1511,1545.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Office Supplies,Patents Directorate,American Institute of Physics,R5C1NMDO,725.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Information Technology,Patents Directorate,Elsevier BV,SD264980,13614.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,Patents Directorate,HM REVENUE AND CUSTOMS,XK0000100181056,8159.93,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1828,661.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1833,614.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Pay Costs,Finance Directorate,Companies House,S0001523005,6041.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Pay Costs,Finance Directorate,Companies House,S0001523006,5789.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Pay Costs,Patents Directorate,HM Courts and Tribunals Service,IWW000HMCTS/1664,1583.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30340442,475.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30394468,481.73,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30404980,370.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30415937,405.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Pay Costs,Patents Directorate,Brook Street (UK) Ltd,30426480,482.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Travel & Subsistence,Patents Directorate,Personal expenses name withheld,ER134125,793.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Patents Directorate,University of Wales Newport,OP/I032273,7902.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Patents Directorate,University of Wales Newport,OP/I032274,658.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,Patents Directorate,HRG UK,795793507,6511.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,Patents Directorate,HRG UK,795530681,545.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,Patents Directorate,HRG UK,795623103,549.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Patents Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Travel & Subsistence,Patents Directorate,Personal expenses name withheld,ER134056,767.33,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Travel & Subsistence,Patents Directorate,Personal expenses name withheld,ER134161,531.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Travel & Subsistence,Patents Directorate,Personal expenses name withheld,ER134162,525.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,Employee Health Surveillance Services Lt,571,2426.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Staff Costs,People Places & Serv Direct,OE Cam LLP,1722,3538.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,27808,1054.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,27809,628.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,27839,1025.75,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,27869,1164.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Staff Costs,People Places & Serv Direct,P&MM Ltd,502885,7086.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Staff Costs,People Places & Serv Direct,P&MM Ltd,1023341,8806.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,People Places & Serv Direct,British Computer Society,1383215,518.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1472034,3099.53,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Staff Costs,People Places & Serv Direct,Disclosure Scotland,1812888,1100.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9050494831,1425.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9050813481,1216.68,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9050848304,831.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,705614-OCT15 IPO,10000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,828158-N3026121,2000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,Santia Consulting Ltd,C0014518-INV,828.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Office Supplies,People Places & Serv Direct,Don Ruffles Ltd,IN407323,1356.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Postage & Delivery Costs,People Places & Serv Direct,DHL International (UK) Ltd,NPR8987171,5607.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,R00087780,3025.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,R00087842,2464.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01266979,11141.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01267095,1111.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01270234,10542.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01270235,862.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01271742,852.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01272923,15486.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01273054,2039.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,UK Shared Business Services Ltd,SBS-12504,42515.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,People Places & Serv Direct,HM REVENUE AND CUSTOMS,XK0000100181056,227.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,People Places & Serv Direct,HM REVENUE AND CUSTOMS,XK0000100181056,4232.71,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),4479,7.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30340442,752.34,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30340442,1036.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30394468,1001.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30394468,1078.46,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30404980,1080.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30404980,545.23,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30415937,1085.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30415937,759.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30426480,983.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30426480,761.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,Hilton Hotel Newport,GIPOA,1040.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,Celtic Manor Resort,PATENT OFFICE,649.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,HM REVENUE AND CUSTOMS,XP006747018748,5962.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Miscellaneous Expenses General,Trade Mark Directorate,Clio Enterprises Ltd,3561,5325.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Legal & Hearings,Trade Mark Directorate,Government Legal Department,420714,10169.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Miscellaneous Expenses General,Trade Mark Directorate,FCO Services,6052366,1687.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2015,Pay Costs,Trade Mark Directorate,HM REVENUE AND CUSTOMS,XK0000100181056,2763.44,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,16.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Staff Costs,Trade Mark Directorate,Business Language Services Ltd,15021,664.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30340442,529.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30394468,459.41,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2015,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30404980,529.55,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30415937,515.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30426480,508.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Miscellaneous Expenses General,Trade Mark Directorate,British Standards Institution,94358263/1000,1028.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name withheld,ER134097,503.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Staff Costs,Trade Mark Directorate,University of Wales Newport,OP/I032273,658.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,48.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2015,Information Technology,Trade Mark Directorate,Thomson Reuters (Professional) Ltd,6800226076,30475.16,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Information Technology,Trade Mark Directorate,Credo Reference Limited,SSR3643,2071.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,54.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,Trade Mark Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,78.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Travel & Subsistence,Trade Mark Directorate,Personal expenses name withheld,ER134090,537.14,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2015,Staff Costs,Trade Mark Directorate,Capita Business Services  Ltd,X82770,1576.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Miscellaneous Expenses General,Projects,Open Connections Solutions Ltd,270295,3006.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Information Technology,Projects,Comparex Ltd,150006012VRUKA,12898.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2015,Travel & Subsistence,Projects,Personal expenses name withheld,ER134249,848.25,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Travel & Subsistence,International Policy Directorate,Veezu Ltd T/A Dragon Taxis (Newport),4479,67.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2015,Information Technology,International Policy Directorate,NTA Monitor Limited,16299,4800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2015,Miscellaneous Expenses General,International Policy Directorate,Pick Everard,31842,11135.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2015,Information Technology,International Policy Directorate,Chartered Institute of Patent Attorneys,71471,1320.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2015,Accommodation,International Policy Directorate,Willmott Dixon Holdings Limited,82499,111200.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Miscellaneous Expenses General,International Policy Directorate,Eversheds Solicitors LLP,91411248,7492.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2015,Miscellaneous Expenses General,International Policy Directorate,Eversheds Solicitors LLP,91418175,4507.63,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795632859,705.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795633016,871.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,HRG UK,795674994,672.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2015,Travel & Subsistence,International Policy Directorate,Personal expenses name withheld,ER134132,988.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2015,Information Technology,International Policy Directorate,Miggle Ltd,MIG/IPO/001/002,628.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,International Policy Directorate,Miggle Ltd,MIG-IPO-001-003,3960.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2015,Information Technology,International Policy Directorate,Methods Professional Services Ltd,SIN017901,8904.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2015,Miscellaneous Expenses General,People Places & Serv Direct,EC Harris LLP,75133915,11756.10,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2015,Accommodation,People Places & Serv Direct,Wagstaff Interiors Group,I101886,222232.19,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01266972,22882.08,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2015,Accommodation,People Places & Serv Direct,Senator International Ltd,S01266973,30840.96,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
