Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,BEAUFORT RESEARCH,1600BBQ,11539.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107736,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,STEPHENS SCOWN LLP,55515,2600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,147,1600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Supporting UK Business,Innovation Directorate,K. W. Peter & Co,101447,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Miscellaneous Expenses General,International Policy Directorate,Restaurant Eldora,2015-239,1484.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Staff Costs,IT Directorate,University of  South Wales,OP-I032742CN,2730.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Information Technology,IT Directorate,Softcat Ltd,INV01359993,2354.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Office Machinery,Patent Directorate,Xerox Finance,97025498,3543.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Information Technology,Patent Directorate,European Patent Office,40255823,100039.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Staff Costs,Patent Directorate,AGCAS,28447,714.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Information Technology,Patent Directorate,AULIVE Software NV,20160193,1746.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Staff Costs,People Places & Serv Direct,RADA Enterprise,15130,2880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/04/2016,Information Technology,People Places & Serv Direct,International Knowledge Measurement,160425,2880.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2056,542.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Staff Costs,People Places & Serv Direct,Acorn Recruitment Ltd,APS02846,1861.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER136034,627.74,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Information Technology,IT Directorate,Dell Software International Limited,4700139364,8060.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2057,633.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2048,1797.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,2058,1797.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Staff Costs,People Places & Serv Direct,The Clive Davis Partnership Ltd.,CDSC-2465,1078.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,People Places & Serv Direct,Brook Street (UK) Ltd,30704268,521.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10111200,2184.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10111200,2517.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10111200,2370.89,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10111200,2690.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10111200,2184.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA377076,2790.12,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Legal & Hearings,Finance Directorate,Department For Business Innovation & Ski,6.1511E+11,166250.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Misc Expenses Finance,Finance Directorate,G4S Cash Services (UK) Ltd,1912132,549.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Office Supplies,Finance Directorate,Antalis,5757301,624.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Office Supplies,Finance Directorate,Antalis,868577,-705.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Travel & Subsistence,Finance Directorate,Companies House,S0001619689CN,-1126.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,391764,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7070238,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107759,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2064,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Supporting UK Business,Innovation Directorate,Ellis IP Limited,2588,3000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,3923.52,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,2975.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,2722.99,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,1883.82,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,2802.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Personal expenses,LA377074,2237.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,3749.76,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,3680.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,13750.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,3461.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,3335.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10111200,13879.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Marketing & Publicity,Innovation Directorate,Upper Street Events,58690,561.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30704268,514.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30704268,1007.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30704268,532.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30704268,740.78,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30704268,381.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30704268,354.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30704268,523.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2016,Legal & Hearings,International Policy Directorate,Eversheds Solicitors LLP,91489900,7011.52,Not Applicable,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
