Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,12/08/2015,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,30093421,1896.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/08/2015,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,30135852,66.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,IT Directorate,Brook Street (UK) Ltd,30224338,187.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30224338,1563.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30224338,526.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30249209,982.43,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30249209,328.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30249209,533.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30260672,1428.77,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30260672,350.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,People Places & Services Directorate,Brook Street (UK) Ltd,30307326,587.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30307326,472.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30307326,1069.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30307326,1085.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30307326,427.85,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Agency Staff,People Places & Services Directorate,Brook Street (UK) Ltd,30318562,514.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30318562,485.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30318562,1069.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30318562,1085.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30318562,382.26,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2015,Agency Staff,People Places & Services Directorate,Brook Street (UK) Ltd,30329143,534.58,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2015,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30329143,462.84,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30329143,1069.15,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2015,Agency Staff,Finance Directorate,Brook Street (UK) Ltd,30329143,975.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/08/2015,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30329143,315.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Office Supplies,Finance Directorate,Banner  Business Supplies Ltd,30331289,1266.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/08/2015,Telecoms,Finance Directorate,Banner  Business Supplies Ltd,30331289,633.02,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/08/2015,Information Technology,Patents Directorate,European Patent Office,40248497,87481.70,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/08/2015,Telecoms,IT Directorate,Vodafone Corporate Ltd,77235818,5124.40,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91371436,545.54,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91378082,1824.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91380386,2640.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91384190,2496.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91396764,15475.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91402732,1922.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/08/2015,Miscellaneous Expenses General,Trade Marks Directorate,Eversheds Solicitors LLP,91409294,11959.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/08/2015,Postage & Delivery Costs,People Places & Services Directorate,Neopost Ltd,92062718,379.79,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/08/2015,Office Machinery,People Places & Services Directorate,Xerox Finance,96954208,53.39,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/08/2015,Office Supplies,Patents Directorate,British Library,139756254,3416.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/08/2015,Supporting UK Business,Copyright and Enforcement Directorate,Companies House,252799307,5.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/08/2015,Miscellaneous Expenses General,Innovation Directorate,Kantar Media,451035898,3300.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2015,Accommodation,People Places & Services Directorate,EDF Energy Customer Field Services,600010392,432.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634548229,180.21,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634558332,-110.98,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634558332,-0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634558332,0.24,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634558332,39.04,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572517,215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572517,1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572517,-109.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572517,-0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572545,215.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572545,1.32,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572545,-106.01,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634572545,-0.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634573304,-65.09,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,People Places & Services Directorate,HRG UK,634573304,-0.42,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634573304,9.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Innovation Directorate,HRG UK,634573304,0.06,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634575522,-155.51,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2015,Travel & Subsistence,International Policy Directorate,HRG UK,634575523,16.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634576771,109.17,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/08/2015,Travel & Subsistence,Copyright and Enforcement Directorate,HRG UK,634576772,51.75,Not Applicable,
